book,unit,source_file,global_chapter,local_chapter,title,type,tags,summary,core,normalized_percent,action,conflict,climax,reward,breakthrough,cultivation,emotion,reveal,tension,pleasure
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,63,63,血腥中的修炼,悟道 | 修炼描写,修炼、爽点,"罗峰在0231号县城苦修——50天杀一万多头怪兽（""罗疯子""外号）。一天赚一两百万。身法勉强踏入入微级，刀法仍第一重但精确控制大增。","50天杀一万头的疯狂修炼，""罗疯子""外号。",4.177897574123989,0,0,0,0,0,1,0,0,0.0,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,64,64,三级鼠潮,战斗描写 | 悟道 | 世界观展开,修炼、战斗、设定、爽点,"三级鼠潮爆发——军队战机高温火焰灭鼠，一位战神陨落。罗峰感悟""怪兽才是人类死敌""""实力远远不够""。",三级鼠潮的大规模战斗，战神陨落的震撼。,4.245283018867925,1,1,0,0,0,1,0,0,2.9000000000000004,0.8
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,65,65,初具雏形,悟道 | 转折高潮,修炼、高潮、爽点,"闪电霹雳感悟（凌厉锋锐摧毁一切）+水滴涟漪顿悟（刚不可久）+九重雷刀第二重突破（两道暗劲=21成力道）+刀法""霹雳""创生（触摸到意境边缘）。","第二重突破+刀法""霹雳""创生的重要转折。",4.31266846361186,0,0,1,0,1,1,0,0,3.4,2.2
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,66,66,实力测试,爽点设置 | 数据确认,爽点,实力测试——拳力12928kg（初级战将级优等）、速度78.6m/s（合格）、神经反应初级战将级优等。给弟弟五千万炒股。,实力数据确认，初级战将级的爽点。,4.380053908355795,0,0,0,1,0,0,0,0,0.9,2.2
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,67,67,死去的战神'陆纲',世界观展开 | 情节推进,设定,战神陆纲悼念。超越战神级朱喜登场。战神陨落在华夏国极为罕见、全国悼念直播的设定。,战神社会地位设定，陆纲悼念。,4.44743935309973,0,1,0,0,0,0,0,0,1.8,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,68,68,郭海,情节推进 | 矛盾展现,冲突,"徐刚找郭海试探罗峰实力——""疯子""两个月杀一万多头怪兽震惊。徐刚对罗峰的忌惮与算计。",徐刚暗中试探罗峰，矛盾暗线推进。,4.514824797843666,0,1,0,0,0,0,0,0,1.8,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,69,69,003号城市,环境铺陈 | 情节推进,设定,火锤小队决定前往003号城市（原上海废墟）。003号城市是怪兽大本营，兽将级遍地走，危险与机遇并存。,003号城市引入，更高危险等级的舞台。,4.5822102425876015,0,0,0,0,0,0,0,0,0.0,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,70,70,魔窟、战场,环境铺陈 | 设定展开,设定,进入003号城市——飞禽怪兽群盘旋、万科梦想城据点建立（十二层阳台观察）。003号城市兽将级怪兽遍地走且一般没有手下跟随。,003号城市环境铺陈，万科梦想城据点。,4.649595687331536,0,0,0,0,0,0,0,0,0.0,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,71,71,比印钞机还快的赚钱,战斗描写 | 爽点设置,战斗、爽点,"火锤小队在003号城市大规模猎杀兽将级怪兽。刀法""霹雳""第一次实战建功——斜上撩两道暗劲两次增速。十天击杀92头初级兽将级+3头中级兽将级，总价值约十亿。第十五天发现快成蛟的变异双头黑线蛇。",十天赚十亿的爽点，刀法霹雳首战建功。,4.716981132075472,1,0,0,1,0,0,0,1,2.4,3.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,72,72,双头黑线蛇,设定展开 | 情节推进,设定,高风分析双头黑线蛇价值——快成蛟的高等兽将级接近领主级，双毒囊价格是正常四倍即16亿。罗峰决定猎杀，制定战术（远攻+近攻+精神念力辅助）。下楼途中发现印度三人已与蛇激战。雷霆小队九人（含虎牙小队）出现。,双头黑线蛇设定，印度三人+雷霆小队引入。,4.784366576819407,0,0,0,0,0,0,0,1,0.4,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,73,73,捡便宜,战斗描写 | 爽点设置 | 矛盾展现,冲突、战斗、爽点,罗峰高风与印度三人联手猎杀双头黑线蛇。飞刀战术（手扔伪装暗器+精神念力变向）。高风离手锤+精神念力辅助砸晕左侧蛇头，破土飞刀击毙。对半分材料。雷霆小队九人出现要抢——混血儿李威、刘姓老者（高级战将）、白人壮汉卡隆（高级战将）+虎牙小队六人。,联手猎杀的战斗爽点，雷霆小队抢夺的矛盾。,4.8517520215633425,1,1,0,1,0,0,0,0,3.8000000000000003,3.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,74,74,独行,矛盾展现 | 人物决断,冲突,"混血儿李威被刘老者劝走。虎牙队长本名""潘亚""暴露。潘亚计划""花钱请刘前辈二人弄死火锤小队""。火锤小队回补给基地。罗峰独自一人跟踪虎牙小队斩草除根——精神念师逃命能力最强。",潘亚暗杀计划，罗峰独行斩草除根的决断。,4.919137466307277,0,1,0,0,0,0,0,1,2.2,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,75,75,忍不住了,人物心理 | 情节推进,情感,罗峰蹲守万科梦想城三楼联排别墅，望远镜观察锦江连锁酒店。发现张泽虎和李晓在第六层阳台。雷霆小队每天七人出去猎杀（少爷练手），两人留守轮流。罗峰忍了九天没找到机会。第十天决定动手。,九天蹲守的忍耐，第十天决断动手。,4.986522911051213,0,0,0,0,0,0,1,1,1.0,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,76,76,张泽虎，死！,战斗描写 | 爽点设置 | 仇恨收束,战斗、爽点,罗峰潜入酒店六楼，精神念力扫荡屋内确认张泽虎李晓。飞刀瞬间出击——第一道切断张泽虎左臂又划过李晓脖子令头颅抛飞，第二道割喉张泽虎。张泽虎死前发现罗峰是精神念师。虎牙小队六人死二人剩四人。罗峰决定布置现场迷惑雷霆小队。,张泽虎之死的爽点，精神念师身份被死者发现，布置现场的伏笔。,5.053908355795148,1,0,0,1,0,0,0,1,2.4,3.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,77,77,布置现场,战术展现 | 推理展开,战斗,"罗峰引数百头独角野猪群冲入酒店六楼，精神念力控制死者武器扫射制造""怪兽群冲击据点""假象。独角野猪毁尸灭迹。雷霆小队回来发现现场。刘老者判断""有人在背后暗算""。潘亚提议回基地市被拒。",制造假现场的战术，刘老者推理暗算。,5.121293800539084,1,0,0,0,0,0,0,1,1.5,0.8
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,78,78,和弟弟的电话,情感展现 | 伏笔推进,伏笔、情感,"刘老者拒绝回基地市（""前怕狼后怕虎还是武者吗""）。罗峰蹲守三天无机会。弟弟罗华打电话报告炒股翻倍（八千万变一亿七千万）。罗峰再转一亿八千万，提到""一百五十亿给大惊喜""（暗指生命之水）。小楠父母反对小楠和残废罗华交往的副线展开。",罗华投湖自杀的悲痛，龙蛋50亿+SS级宝剑的物品获取。,5.188679245283019,0,0,0,1,0,0,1,0,1.5,0.5
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,79,79,大好机会,战术展现 | 战斗描写 | 转折高潮,战斗、高潮,"罗峰决定""等不到机会就创造出机会""——引两三千头狮獒犬虎獒犬兽群冲入雷霆小队据点。兽群冲入六楼令住宅楼震颤。雷霆小队七人被迫跳窗分散成三部分：李威和潘亚、刘老者和卡隆、独眼光头东子三人。罗峰二楼埋伏。",创造机会的果断，引兽群冲击据点的战术。,5.256064690026954,1,0,1,0,0,0,0,0,3.5,2.1
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,80,80,战神到来,战斗描写 | 转折高潮 | 爽点设置,战斗、爽点、高潮,"罗峰趁刘老者卡隆李威潘亚跑远，飞刀偷袭独眼光头东子三人——脑袋穿透如西瓜爆裂。虎牙小队六人死五人只剩潘亚。两大战神""大力熊""李阚（巨汉狼牙棒）和""影刀""王通（俊秀青年青色作战服）赶到——李阚狼牙棒瞬间击毙两头高等兽将级狮獒犬首领。李威本名暴露，父亲派来两大战神。潘亚看到尸体残骸眼睛红了。",飞刀杀三人的爽点，两大战神到来的震撼，虎牙小队覆灭。,5.323450134770889,1,1,1,1,0,0,0,1,6.600000000000001,4.3
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,81,81,战神宫,设定揭示 | 世界观展开,揭示、设定,"王通点破""有人在背后暗算你们""（与刘老者判断呼应）。战神宫设定揭示——全世界五大强国各大基地市所有战神级及超越战神级组成的团体，洪和雷神开创，是武者的圣殿、人类对抗怪兽的最后堡垒。王通李阚将猎杀产卵后实力减弱的高等领主级铁甲龙。罗峰决定偷观这一战。",战神宫核心设定揭示，铁甲龙猎杀计划引出。,5.3908355795148255,0,0,0,0,0,0,0,1,0.4,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,82,82,巅峰对决,战斗描写 | 世界观展开,战斗、设定,"罗峰选三里外18层16层观战。王通李阚飞身冲入烟雾笼罩区。铁甲龙（深青色鳞甲、五米高十余米长、额头黑色独角）为保护龙蛋放弃老巢决战冲出，两头初等领主级火鳞三戟猪跟随。三头领主与两大战神在外决战。陈谷妻子在基地市感叹""还是基地市好""。",巅峰对决的壮观，铁甲龙为龙蛋冲出决战。,5.45822102425876,1,0,0,0,0,0,1,0,1.7000000000000002,0.8
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,83,83,偷龙蛋？,悟道 | 人物决断 | 伏笔推进,伏笔、修炼、爽点,"铁甲龙""龙""命名设定——速度力量防御意识身体结构几近完美的极特殊怪兽种族。罗峰评价李阚""完美级""身法（掌控环境）、王通""意境级""身法（如风）。铁甲龙头部受创王通受伤但掌控节奏。罗峰忽然意识到老巢无领主，有机会偷龙蛋——龙蛋是让弟弟站起来的绝佳机会（生命之水300亿的替代路径）。罗峰从阳台跃下出发。",身法四级体系确认，偷龙蛋起意——为弟弟站起来的核心驱动。,5.525606469002695,0,0,0,0,0,1,0,0,0.0,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,84,84,脚踏盾牌，飞行！,设定展开 | 战术展现,战斗、设定,罗峰脚踏六棱盾牌飞行（精神念师独特能力），在五十米半空烟雾中飞向老巢。望远镜观察发现大门前近百头兽将级小队（六七十头中级兽将+三四十头高等兽将，无初级兽将），初级战神不战而逃。落在天台发现电梯天井可直通一二楼。,脚踏盾牌飞行的能力展示，兽将小队设定，电梯天井发现。,5.592991913746631,1,0,0,0,0,0,0,1,1.5,0.8
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,85,85,铁甲龙老巢,战术展现 | 物品获取 | 爽点设置,奖励、战斗、爽点,罗峰9系飞刀切割天台圆形窟窿，盾牌沿电梯天井下降，精神念力卡住电梯门潜入一楼。发现一米高青色龙蛋，六柄飞刀环形托住收入背包。转身发现铁甲龙收藏的战神装备——黑色作战服+利剑（至少9系S级可能SS级，SS级全价1200亿）。,龙蛋+战神装备获取的爽点，SS级价值设定。,5.660377358490567,1,0,0,1,0,0,0,1,2.4,3.5
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,86,86,铁甲龙的宝藏,转折高潮 | 危机爆发,冲突、高潮,门口兽将级小队发现龙蛋消失——高等兽将级嗜血坦克怒吼，整个超市兽将级冲向一楼。铁甲龙在远处战斗中听到龙蛋被偷的怒吼，独眼赤红发出凄厉怒吼（响彻整个003城市产生冲击波），以远超音速疯狂冲向超市。罗峰被兽将级追杀冲向电梯天井。,龙蛋被偷发现的危机爆发，铁甲龙发疯的震撼。,5.727762803234501,1,1,1,0,0,0,0,1,5.700000000000001,2.1
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,87,87,身法'完美级'？,战斗描写 | 悟道 | 转折高潮,修炼、战斗、高潮、爽点,"罗峰在数百头兽将级五层罩子围攻中极限突破——1.2秒内将周围八十一头兽将级完全计算在内，与二十一头近身接触（借力、杀戮、宁愿负伤），用嗜血坦克尸体当盾牌往上冲。冲出后吐三口鲜血5系作战服破损。罗峰意识到这可能就是""完美级""——掌控环境。身法四级体系确认。铁甲龙八十米高空飞扑而来。",五层罩子围攻中的极限突破，完美级身法初现。,5.795148247978436,1,0,1,0,1,1,0,0,4.5,3.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,88,88,死里逃生,战斗描写 | 逃亡 | 设定展开,战斗、设定,罗峰飞到三百米高度甩掉铁甲龙（走兽类不能飞），但铁甲龙从28层天台蹬踏跃起一百多米。冲破云层遭遇飞禽怪兽群（天空是飞禽天下），被迫俯冲入12层住宅楼。铁甲龙撞毁八栋住宅楼追丢罗峰。罗峰躲入地下车库配电室。铁甲龙发动数十万兽群搜查。罗峰决定沿地铁隧道离开003城市。,三百米甩铁甲龙+飞禽围杀迫降的逃亡，铁甲龙撞八栋楼的震撼。,5.862533692722372,1,1,0,0,0,0,0,0,2.9000000000000004,0.8
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,89,89,昆山，是哪里？,战术展现 | 情节推进,战斗,"王通李阚发现龙蛋和战神装备被偷——判断""中等战神来捡便宜""""不要脸""。铁甲龙发疯极限奔跑伤势更重。雷霆小队四人离开003城市。罗峰用飞刀切割汽车铁皮做成圆锥形钻地器，钻穿三十米土壤进入地铁站。沿地铁隧道前进一百里出003城市范围，发现通往""昆山""的线路。",王通李阚发现被偷，圆锥形铁皮钻地的巧思，地铁隧道逃离。,5.929919137466308,1,0,0,0,0,0,0,1,1.5,0.8
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,90,90,血溅五步,战斗描写 | 转折高潮 | 矛盾爆发,冲突、战斗、高潮,"深夜高速公路上罗峰偶遇雷霆小队四人。潘亚""踏破铁鞋无觅处得来全不费工夫""，刘老者同意杀罗峰。罗峰降低姿态奉承李威求不插手被拒。罗峰甩手三柄飞刀射潘亚转头跑——两柄掉落飞刀精神念力变向从背后贯穿刘老者卡隆头颅，第三柄切飞潘亚头盖骨，被潘亚躲开的飞刀划过李威脖子斩首。雷霆小队四人瞬间被杀。",飞刀变向秒杀四人的战斗高潮，误杀李威的转折。,5.997304582210242,1,1,1,0,0,0,0,0,5.300000000000001,2.1
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,91,91,李威的父母,矛盾爆发 | 人物引入 | 设定展开,人物、冲突、设定,"李威死后第10秒，作战服信号器检测心跳停止发送讯息。人称""秃鹫""的高等战神李耀收到""阿威！""惊怒信号。李耀搜索百里内战神——无战神（30秒不足三十里），判断凶手是战神级高手。搜索高等战将需S级授权——HR联盟通讯手表后门设定。金发白人贵妇人维妮娜·波莱纳斯冲入——人称""毒蝎""的高等战神，HR联盟九大家族之一，拥有S级授权。",李耀秃鹫+维妮娜毒蝎引入，HR联盟后门设定，S级授权。,6.064690026954178,0,1,0,0,0,0,1,0,2.4,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,92,92,天价悬赏,矛盾爆发 | 设定展开 | 危机升级,冲突、设定,"维妮娜用S级授权搜索百里内全部武者——6名高等战将/21名中级战将/58名初级战将/426名战士级（含罗峰""很是不起眼""）。飞碟战机起飞赶往现场。王通判断""有点类似于精神念师的手段！""。白发老者精密查探——模拟录像显示两道流光同时射穿头颅。李耀分析三种可能：战神级/精神念师/不戴表战神。维妮娜悬赏1000亿华夏币——""让他睡觉不安稳唯恐说梦话""。1000亿能请动超越战神级存在。",搜索全部武者，精神念师推断，1000亿悬赏的危机升级。,6.132075471698113,0,1,0,0,0,0,0,0,1.8,0.0
吞噬星空,一夜觉醒,01_第一篇_一夜觉醒_大纲.md,93,93,1000亿的影响力,世界观展开 | 人物心理 | 矛盾展现,冲突、情感、设定,"1000亿搅动全世界沸腾——超越战神惊叹、战神心动、普通民众震撼。猎杀怪兽领主难度设定、战神经济设定（SS级装备秘籍天价，许多战神和银行借贷）。诸葛韬心动。罗峰收到消息——""连我自己都想举报我自己了""。分析证据（无），唯一担心火锤小队队友（留003城市为杀虎牙小队+精神念师身份）。高风打来电话。",1000亿全世界沸腾的展开，罗峰分析证据和担心队友。,6.199460916442049,0,1,0,0,0,0,1,1,2.8,0.0
